"","","","","a","a","a","a"
"a.temp","-6111203.16967925","-4147467.45919096","Wetland (2-3)","11023.0639847279","4523.19724436137","5020.88510438135","4371.52264679042"
"a.temp","-6111203.16967925","-4147617.45919096","Wetland (2-3)","11171.6728653951","4407.93016181045","4879.35674360858","4520.22623896211"
"a.temp","-6111203.16967925","-4147767.45919096","Wetland (2-3)","11320.3184412544","4294.80887949608","4738.34963161211","4669.01277053315"
"a.temp","-6111203.16967925","-4147917.45919096","River (1)","11468.9992855264","4184.0074463842","4597.91172505504","4817.87455745806"
"a.temp","-6111203.16967925","-4148067.45919096","Wetland (2-3)","11617.7140441399","4075.71506749411","4458.09681718541","4966.80483323049"
"a.temp","-6111203.16967925","-4148217.45919096","Wetland (2-3)","11766.4614311782","3970.13706456069","4318.96541215587","5115.79761634506"
"a.temp","-6111203.16967925","-4148367.45919096","Wetland (2-3)","11915.2402246621","3867.49574161351","4180.58575218818","5264.84760001672"
"a.temp","-6111203.16967925","-4148517.45919096","Wetland (2-3)","12064.04926264","3768.03109214861","4043.03502722879","5413.95005992869"
"a.temp","-6111203.16967925","-4148667.45919096","River (1)","12212.8874395617","3672.00126789176","3906.40080270816","5563.1007766714"
"a.temp","-6111203.16967925","-4148817.45919096","River (1)","12361.7537029098","3579.68271099532","3770.78270805929","5712.29597022091"
"a.temp","-6111203.16967925","-4148967.45919096","River (1)","12510.6470500692","3491.36983308827","3636.29443684076","5861.53224433698"
"a.temp","-6111203.16967925","-4149117.45919096","River (1)","12659.5665254149","3407.37410793104","3503.06611861653","6010.8065391761"
"a.temp","-6111203.16967925","-4149267.45919096","Wetland (2-3)","12808.5112176008","3328.0224325264","3371.24713294637","6160.11609074068"
"a.temp","-6111203.16967925","-4149417.45919096","River (1)","12957.4802570332","3253.6546084978","3241.00944636069","6309.45839604338"
"a.temp","-6111203.16967925","-4149567.45919096","River (1)","13106.4728135149","3184.61980641317","3112.55156284988","6458.83118307038"
"a.temp","-6111203.16967925","-4149717.45919096","River (1)","13255.4880940464","3121.27190603432","2986.10318498864","6608.23238479114"
"a.temp","-6111203.16967925","-4149867.45919096","River (1)","13404.5253407722","3063.96366026087","2861.93068249379","6757.66011659379"
"a.temp","-6111203.16967925","-4150017.45919096","River (1)","13553.5838290618","3013.0397128812","2740.34345135777","6907.11265663175"
"a.temp","-6111203.16967925","-4150167.45919096","River (1)","13702.6628657136","2968.82860930019","2621.70120940573","7056.58842865322"
"a.temp","-6111203.16967925","-4150317.45919096","River (1)","13851.7617872748","2931.6340684675","2506.42219735613","7206.08598695593"
"a.temp","-6111203.16967925","-4150467.45919096","River (1)","14000.8799584671","2901.72591941406","2394.99211510176","7355.60400316675"
"a.temp","-6111203.16967925","-4150617.45919096","River (1)","14150.0167707111","2879.33122641343","2287.9733895742","7505.14125459359"
"a.temp","-6111203.16967925","-4150767.45919096","River (1)","14299.1716407422","2864.62620797191","2186.01400530731","7654.69661393597"
"a.temp","-6111203.16967925","-4150917.45919096","River (1)","14448.3440093114","2857.72957282517","2089.85459575535","7804.269040173"
"a.temp","-6111203.16967925","-4151067.45919096","Wetland (2-3)","14597.5333399655","2858.69783492408","2000.33178033041","7953.85757047503"
"a.temp","-6111203.16967925","-4151217.45919096","Wetland (2-3)","14746.7391179001","2867.52302717862","1918.37489334068","8103.46131300711"
"a.temp","-6111203.16967925","-4151367.45919096","Wetland (2-3)","14895.9608488813","2884.1330259542","1844.99247461878","8253.07944051207"
"a.temp","-6111203.16967925","-4151517.45919096","Wetland (2-3)","15045.1980582313","2908.39445594984","1781.24457371805","8402.71118457626"
"a.temp","-6111203.16967925","-4151667.45919096","Wetland (2-3)","15194.4502898725","2940.11790773769","1728.19768296339","8552.35583049507"
"a.temp","-6111203.16967925","-4151817.45919096","Wetland (2-3)","15343.7171054281","2979.06500623936","1686.86165152928","8702.01271266614"
"a.temp","-6111203.16967925","-4151967.45919096","Wetland (2-3)","15492.9980833732","3024.95674537669","1658.11255088433","8851.68121044828"
"a.temp","-6111203.16967925","-4152117.45919096","Wetland (2-3)","15642.292818235","3077.48246321567","1642.6114060849","9001.3607444321"
"a.temp","-6111053.16967925","-4142517.45919096","River (1)","6195.38002154851","8879.3021860615","9859.37022488742","754.323704651859"
"a.temp","-6111053.16967925","-4145967.45919096","Wetland (2-3)","9564.22702634164","5691.60015385812","6496.9520724258","2865.38117035081"
"a.temp","-6111053.16967925","-4146117.45919096","Wetland (2-3)","9711.99122793075","5560.11216715974","6352.89077754356","3013.74256554886"
"a.temp","-6111053.16967925","-4146267.45919096","Wetland (2-3)","9859.82295030716","5429.58399063849","6209.11074401142","3162.25856808091"
"a.temp","-6111053.16967925","-4146417.45919096","River (1)","10007.7192012668","5300.08653810463","6065.63197296029","3310.9083725469"
"a.temp","-6111053.16967925","-4146567.45919096","Wetland (2-3)","10155.6771616374","5171.69723701977","5922.47635971628","3459.6747320234"
"a.temp","-6111053.16967925","-4146717.45919096","Wetland (2-3)","10303.6941730335","5044.50069991055","5779.66791705183","3608.54323119473"
"a.temp","-6111053.16967925","-4146867.45919096","Wetland (2-3)","10451.767726629","4918.58946359605","5637.23302972285","3757.50173005966"
"a.temp","-6111053.16967925","-4147017.45919096","Wetland (2-3)","10599.8954528526","4794.06480050052","5495.20074532299","3906.53993341952"
"a.temp","-6111053.16967925","-4147167.45919096","Wetland (2-3)","10748.0751119167","4671.0376054361","5353.60310738463","4055.64905427004"
"a.temp","-6111053.16967925","-4147317.45919096","Wetland (2-3)","10896.3045851061","4549.62935978286","5212.47553772662","4204.82154810421"
"a.temp","-6111053.16967925","-4147467.45919096","Wetland (2-3)","11044.5818667528","4429.97317276282","5071.85727632378","4354.05090133333"
"a.temp","-6111053.16967925","-4147617.45919096","Wetland (2-3)","11192.9050568387","4312.21489624512","4931.79188849231","4503.33146141849"
"a.temp","-6111053.16967925","-4147767.45919096","Wetland (2-3)","11341.2723541675","4196.51430492003","4792.32785099252","4652.65829944578"
"a.temp","-6111053.16967925","-4147917.45919096","River (1)","11489.6820500571","4083.04632736373","4653.51923079713","4802.02709815362"
"a.temp","-6111053.16967925","-4148067.45919096","Wetland (2-3)","11638.1325225057","3972.00230505957","4515.42647281502","4951.43406008823"
"a.temp","-6111053.16967925","-4148217.45919096","Wetland (2-3)","11786.6222307922","3863.59124538279","4378.11731585607","5100.87583179613"
"a.temp","-6111053.16967925","-4148367.45919096","River (1)","11935.149710473","3758.04102045183","4241.66785962772","5250.34944088504"
"a.temp","-6111053.16967925","-4148517.45919096","River (1)","12083.7135687422","3655.59944624663","4106.16380961584","5399.8522434787"
"a.temp","-6111053.16967925","-4148667.45919096","River (1)","12232.3124801243","3556.53515537225","3971.70193133862","5549.3818801198"
"a.temp","-6111053.16967925","-4148817.45919096","River (1)","12380.9451824731","3461.13815260223","3838.39175064232","5698.93623858015"
"a.temp","-6111053.16967925","-4148967.45919096","River (1)","12529.6104732511","3369.71991586821","3706.35754230472","5848.51342234949"
"a.temp","-6111053.16967925","-4149117.45919096","River (1)","12678.3072060668","3282.61287869875","3575.74065494117","5998.11172381793"
"a.temp","-6111053.16967925","-4149267.45919096","Wetland (2-3)","12827.0342874495","3200.1691066878","3446.70222551922","6147.72960135709"
"a.temp","-6111053.16967925","-4149417.45919096","Wetland (2-3)","12975.7906738435","3122.75796554889","3319.42634070998","6297.36565965502"
"a.temp","-6111053.16967925","-4149567.45919096","Wetland (2-3)","13124.5753688036","3050.76257866768","3194.12370320864","6447.01863277921"
"a.temp","-6111053.16967925","-4149717.45919096","River (1)","13273.3874203763","2984.5748962623","3071.03585641707","6596.6873695365"
"a.temp","-6111053.16967925","-4149867.45919096","River (1)","13422.2259186547","2924.58925516032","2950.44000640572","6746.37082077486"
"a.temp","-6111053.16967925","-4150017.45919096","River (1)","13571.08999349","2871.19440501671","2832.65444969898","6896.06802833343"
"a.temp","-6111053.16967925","-4150167.45919096","River (1)","13719.9788123526","2824.76411606337","2718.04456023066","7045.77811539666"
"a.temp","-6111053.16967925","-4150317.45919096","River (1)","13868.8915783276","2785.64665946695","2607.02919649926","7195.50027804896"
"a.temp","-6111053.16967925","-4150467.45919096","River (1)","14017.8275282372","2754.15364702106","2500.08724475759","7345.23377785913"
"a.temp","-6111053.16967925","-4150617.45919096","River (1)","14166.7859308809","2730.54890294964","2397.76379808347","7494.97793535129"
"a.temp","-6111053.16967925","-4150767.45919096","River (1)","14315.7660853831","2715.0381786265","2300.67516859719","7644.73212424103"
"a.temp","-6111053.16967925","-4150917.45919096","River (1)","14464.7673196428","2707.76057128387","2209.51153683338","7794.49576633427"
"a.temp","-6111053.16967925","-4151067.45919096","Wetland (2-3)","14613.7889888764","2708.78244076552","2125.03558356086","7944.26832700173"
"a.temp","-6111053.16967925","-4151217.45919096","Wetland (2-3)","14762.8304742487","2718.09442650539","2048.07500629247","8094.04931115464"
"a.temp","-6111053.16967925","-4151367.45919096","Wetland (2-3)","14911.8911815841","2735.61187148319","1979.50656260593","8243.83825965812"
"a.temp","-6111053.16967925","-4151517.45919096","Wetland (2-3)","15060.9705401546","2761.17860910876","1920.22947363069","8393.63474612775"
"a.temp","-6111053.16967925","-4151667.45919096","Wetland (2-3)","15210.0680015379","2794.5737262416","1871.12699499528","8543.43837406247"
"a.temp","-6111053.16967925","-4151817.45919096","Wetland (2-3)","15359.183038541","2835.52064203382","1833.01697520785","8693.24877427324"
"a.temp","-6111053.16967925","-4151967.45919096","Wetland (2-3)","15508.3151441866","2883.69768030561","1806.5952040787","8843.06560257263"
"a.temp","-6110903.16967925","-4142517.45919096","River (1)","6237.19348837299","8834.72446154358","9887.70095782617","679.377105442719"
"a.temp","-6110903.16967925","-4145817.45919096","Wetland (2-3)","9444.09617758119","5755.7906764751","6683.26269357998","2697.35486197144"
"a.temp","-6110903.16967925","-4145967.45919096","Wetland (2-3)","9591.36526316268","5621.80231877623","6539.8650774613","2846.56955850389"
"a.temp","-6110903.16967925","-4146117.45919096","Wetland (2-3)","9738.71770878507","5488.6424834742","6396.7702969075","2995.86268900981"
"a.temp","-6110903.16967925","-4146267.45919096","Wetland (2-3)","9886.14978702042","5356.37296231301","6253.99913906279","3145.22308452058"
"a.temp","-6110903.16967925","-4146417.45919096","River (1)","10033.6579875639","5225.06136915136","6111.57428420846","3294.64159680551"
"a.temp","-6110903.16967925","-4146567.45919096","Wetland (2-3)","10181.2390017819","5094.78177269625","5969.52051938832","3444.11066189825"
"a.temp","-6110903.16967925","-4146717.45919096","Wetland (2-3)","10328.8897085507","4965.61540107548","5827.86498053946","3593.62397189819"
"a.temp","-6110903.16967925","-4146867.45919096","Wetland (2-3)","10476.6071612619","4837.6514251647","5686.63742746083","3743.17622499948"
"a.temp","-6110903.16967925","-4147017.45919096","Wetland (2-3)","10624.3885758854","4710.98782755784","5545.87055667533","3892.76293285391"
"a.temp","-6110903.16967925","-4147167.45919096","Wetland (2-3)","10772.2313199914","4585.73236369047","5405.60035809145","4042.38027050913"
"a.temp","-6110903.16967925","-4147317.45919096","Wetland (2-3)","10920.1329026438","4462.00362072895","5265.86652236823","4192.02495834668"
"a.temp","-6110903.16967925","-4147467.45919096","Wetland (2-3)","11068.0909650854","4339.93217820259","5126.71290705834","4341.69416834046"
"a.temp","-6110903.16967925","-4147617.45919096","Wetland (2-3)","11216.1032721442","4219.66187169048","4988.18807097312","4491.38544899028"
"a.temp","-6110903.16967925","-4147767.45919096","Wetland (2-3)","11364.1677042978","4101.35115680167","4850.34588781034","4641.09666473364"
"a.temp","-6110903.16967925","-4147917.45919096","Wetland (2-3)","11512.2822503361","3985.17456473345","4713.24625193705","4790.82594668203"
"a.temp","-6110903.16967925","-4148067.45919096","River (1)","11660.4450005737","3871.32423227486","4576.95589135385","4940.57165228901"
"a.temp","-6110903.16967925","-4148217.45919096","River (1)","11808.6541405617","3760.01147756208","4441.54930529864","5090.3323321176"
"a.temp","-6110903.16967925","-4148367.45919096","River (1)","11956.9079452593","3651.46837743375","4307.1098466836","5240.10670229165"
"a.temp","-6110903.16967925","-4148517.45919096","River (1)","12105.2047736255","3545.94928212442","4173.73097257105","5389.89362152928"
"a.temp","-6110903.16967925","-4148667.45919096","River (1)","12253.5430635961","3443.73217765243","4041.51768911123","5539.69207189371"
"a.temp","-6110903.16967925","-4148817.45919096","River (1)","12401.9213274156","3345.1197753442","3910.58822063881","5689.5011425785"
"a.temp","-6110903.16967925","-4148967.45919096","River (1)","12550.3381472933","3250.44017194577","3781.07593568274","5839.32001618357"
"a.temp","-6110903.16967925","-4149117.45919096","River (1)","12698.7921713604","3160.04688436721","3653.13156502734","5989.14795704716"
"a.temp","-6110903.16967925","-4149267.45919096","Wetland (2-3)","12847.2821099019","3074.31802378983","3526.92574792824","6138.98430128325"
"a.temp","-6110903.16967925","-4149417.45919096","Wetland (2-3)","12995.8067318426","2993.65434066778","3402.65194097181","6288.82844824076"
"a.temp","-6110903.16967925","-4149567.45919096","Wetland (2-3)","13144.3648614684","2918.47585417442","3280.52971810946","6438.67985315331"
"a.temp","-6110903.16967925","-4149717.45919096","Wetland (2-3)","13292.9553753635","2849.21678911927","3160.80847749422","6588.53802079053"
"a.temp","-6110903.16967925","-4149867.45919096","Wetland (2-3)","13441.5771995479","2786.31859474095","3043.7715471762","6738.4024999552"
"a.temp","-6110903.16967925","-4150017.45919096","River (1)","13590.2293068","2730.22092721436","2929.74064234353","6888.27287869772"
"a.temp","-6110903.16967925","-4150167.45919096","River (1)","13738.9107141507","2681.35065058625","2819.08056490047","7038.14878014117"
"a.temp","-6110903.16967925","-4150317.45919096","River (1)","13887.6204805361","2640.10914762996","2712.20394354842","7188.02985882798"
"a.temp","-6110903.16967925","-4150467.45919096","River (1)","14036.3577045972","2606.85851388207","2609.57568033572","7337.91579751381"
"a.temp","-6110903.16967925","-4150617.45919096","River (1)","14185.1215226168","2581.90749474095","2511.71659058097","7487.80630434594"
"a.temp","-6110903.16967925","-4150767.45919096","River (1)","14333.9111065824","2565.49825792175","2419.20549590144","7637.70111037364"
"a.temp","-6110903.16967925","-4150917.45919096","River (1)","14482.7256623678","2557.79520513265","2332.67876729733","7787.59996734571"
